Abbr,Beer_Name,Beer_ID,ABV,IBU,Brewery_id,Style,Ounces,Brewery_Name,City,State
 MT,Back Country Scottish Ale,471,0.057,NA,538,Scottish Ale,12,Lewis and Clark Brewing Company,Helena,NA
 MT,Beltian White,181,0.048,15,536,Witbier,12,Harvest Moon Brewing Company,Belt,NA
 MT,Blown Out Brown,1441,0.052,NA,408,American Brown Ale,12,Bitter Root Brewing,Hamilton,NA
 MT,Bodacious Bock,825,0.075,NA,500,Bock,16,Wildwood Brewing Company,Stevensville,NA
 MT,Bozone Select Amber Ale,470,0.055,36,220,American Amber / Red Ale,12,Bozeman Brewing Company,Bozeman,NA
 MT,Great Falls Select Pale Ale,506,NA,NA,536,American Blonde Ale,12,Harvest Moon Brewing Company,Belt,NA
 MT,Hat Trick Hop IPA,1433,0.068,70,410,American IPA,16,Tamarack Brewing Company,Lakeside,NA
 MT,Lewis & Clark Amber Ale,473,0.05,NA,538,American Amber / Red Ale,12,Lewis and Clark Brewing Company,Helena,NA
 MT,Miner's Gold Hefeweizen,472,0.05,NA,538,Hefeweizen,12,Lewis and Clark Brewing Company,Helena,NA
 MT,Mystical Stout,826,0.054,NA,500,Irish Dry Stout,16,Wildwood Brewing Company,Stevensville,NA
 MT,Sawtooth Ale,1411,0.054,27,408,American Blonde Ale,12,Bitter Root Brewing,Hamilton,NA
 MT,Single Hop Ale,1413,0.063,NA,408,American Pale Ale (APA),12,Bitter Root Brewing,Hamilton,NA
 MT,Summer Honey,168,0.047,NA,337,American Blonde Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Tumbleweed IPA,474,0.057,NA,538,American IPA,12,Lewis and Clark Brewing Company,Helena,NA
 MT,Yard Sale Amber Ale,1432,0.056,NA,410,American Amber / Red Ale,16,Tamarack Brewing Company,Lakeside,NA
 MT,Yellowstone Golden Ale,475,0.051,45,538,Kölsch,12,Lewis and Clark Brewing Company,Helena,NA
 MT,Bozone HopZone IPA,1289,0.07,80,220,American IPA,12,Bozeman Brewing Company,Bozeman,NA
 MT,Big Sky IPA,1714,0.062,65,337,American IPA,12,Big Sky Brewing Company,Missoula,NA
 MT,Big Sky IPA (2012),579,0.062,65,337,American IPA,12,Big Sky Brewing Company,Missoula,NA
 MT,Double Haul IPA,86,0.065,65,511,American IPA,16,Kettle House Brewing Company,Missoula,NA
 MT,Double Haul IPA (2006),758,0.065,65,511,American IPA,16,Kettle House Brewing Company,Missoula,NA
 MT,Double Haul IPA (2009),759,0.065,65,511,American IPA,16,Kettle House Brewing Company,Missoula,NA
 MT,Powder Hound Winter Ale,1456,0.072,60,337,English Strong Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Plum St. Porter,2107,0.06,52,220,American Porter,12,Bozeman Brewing Company,Bozeman,NA
 MT,Plum St. Porter,1573,0.057,52,220,American Porter,12,Bozeman Brewing Company,Bozeman,NA
 MT,Eddy Out Pale Ale,87,0.055,50,511,American Pale Ale (APA),16,Kettle House Brewing Company,Missoula,NA
 MT,Scape Goat Pale Ale,1713,0.05,40,337,English Pale Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Scape Goat Pale Ale (2010),159,0.05,40,337,English Pale Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Montana Trout Slayer Ale,1712,0.05,35,337,American Pale Wheat Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Montana Trout Slayer Ale (2009),35,0.05,35,337,American Pale Wheat Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Montana Trout Slayer Ale (2012),766,0.05,35,337,American Pale Wheat Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Moose Drool Brown Ale,1711,0.051,26,337,American Brown Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Moose Drool Brown Ale (2009),34,0.051,26,337,American Brown Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Moose Drool Brown Ale (2011),767,0.051,26,337,American Brown Ale,12,Big Sky Brewing Company,Missoula,NA
 MT,Bozone Hefe Weizen,1288,0.06,25,220,Hefeweizen,12,Bozeman Brewing Company,Bozeman,NA
 MT,Black Star Double Hopped Golden Lager (12 oz.),164,0.045,15,544,American Pale Lager,12,Great Northern Brewing Company,Whitefish,NA
 MT,Black Star Double Hopped Golden Lager (24 oz.),404,0.045,15,544,American Pale Lager,24,Great Northern Brewing Company,Whitefish,NA
 MT,Cold Smoke Scotch Ale,85,0.065,11,511,Scotch Ale / Wee Heavy,16,Kettle House Brewing Company,Missoula,NA
 MT,Cold Smoke Scotch Ale (2007),760,0.065,11,511,Scotch Ale / Wee Heavy,16,Kettle House Brewing Company,Missoula,NA
 NC,Action Man Lager,1250,0.055,NA,446,Vienna Lager,12,Howard Brewing Company,Lenoir,NA
 NC,Cack-A-Lacky,1658,0.05,35,348,American Pale Ale (APA),12,Fullsteam Brewery,Durham,NA
 NC,Carolina Blonde (2006),783,0.05,NA,505,American Blonde Ale,12,Carolina Beer & Beverage,Mooresville,NA
 NC,Carolina Blonde Light (2005),782,0.035,NA,505,American Blonde Ale,12,Carolina Beer & Beverage,Mooresville,NA
 NC,Carolina Lighthouse (2007),784,0.04,NA,505,American Blonde Ale,12,Carolina Beer & Beverage,Mooresville,NA
 NC,Deadeye Jack,2332,0.06,20,150,American Porter,12,Lonerider Brewing Company,Raleigh,NA
 NC,Farmer Ted's Cream Ale,1744,0.056,NA,332,Cream Ale,12,Catawba Brewing Company,Morganton,NA
 NC,Farmer Ted's Farmhouse Cream Ale,480,0.056,NA,332,Cream Ale,12,Catawba Brewing Company,Morganton,NA
 NC,Firewater India Pale Ale,1743,0.052,NA,332,American IPA,12,Catawba Brewing Company,Morganton,NA
 NC,Firewater India Pale Ale,507,0.052,65,332,American IPA,12,Catawba Brewing Company,Morganton,NA
 NC,Flagship IPA,530,0.057,NA,180,English India Pale Ale (IPA),12,Carolina Brewery,Pittsboro,NA
 NC,Hog Wild India Pale Ale,705,0.067,NA,361,American IPA,12,Aviator Brewing Company,Fuquay-Varina,NA
 NC,King Coconut,2106,0.054,NA,97,American Porter,12,Catawba Valley Brewing Company,Morganton,NA
 NC,King Winterbolt Winter Ale,1719,0.07,50,332,Winter Warmer,12,Catawba Brewing Company,Morganton,NA
 NC,Peanut Butter Jelly Time,2446,0.058,NA,97,American Brown Ale,12,Catawba Valley Brewing Company,Morganton,NA
 NC,Pistols at Dawn,2330,0.075,50,150,American Stout,16,Lonerider Brewing Company,Raleigh,NA
 NC,Second Wind Pale Ale,419,0.05,NA,541,American Pale Ale (APA),12,Mother Earth Brewing Company,Kinston,NA
 NC,Sky Blue Golden Ale,427,0.051,NA,180,Kölsch,12,Carolina Brewery,Pittsboro,NA
 NC,Sunny Haze,408,0.05,NA,541,Hefeweizen,12,Mother Earth Brewing Company,Kinston,NA
 NC,THP Amber (2006),869,NA,NA,498,American Amber / Red Ale,12,Cans Bar and Canteen,Charlotte,NA
 NC,THP Dark (2006),867,NA,NA,498,English Dark Mild Ale,12,Cans Bar and Canteen,Charlotte,NA
 NC,THP Light (2006),868,NA,NA,498,American Blonde Ale,12,Cans Bar and Canteen,Charlotte,NA
 NC,THP White (2006),870,NA,NA,498,Witbier,12,Cans Bar and Canteen,Charlotte,NA
 NC,Trail Maker Pale Ale,1251,0.065,60,446,American Pale Ale (APA),12,Howard Brewing Company,Lenoir,NA
 NC,Triangle Belgian Golden Ale,113,0.08,NA,525,Belgian Strong Pale Ale,12,Triangle Brewing Company,Durham,NA
 NC,Triangle India Pale Ale,594,0.057,NA,525,American IPA,12,Triangle Brewing Company,Durham,NA
 NC,Triangle White Ale,114,0.05,NA,525,Witbier,12,Triangle Brewing Company,Durham,NA
 NC,White Zombie Ale,1742,0.047,5,332,Witbier,12,Catawba Brewing Company,Morganton,NA
 NC,White Zombie Ale,638,0.047,NA,332,Witbier,12,Catawba Brewing Company,Morganton,NA
 NC,Ten Fidy,1532,0.099,98,390,Russian Imperial Stout,12,Oskar Blues Brewery (North Carol...,Brevard,NA
 NC,Deviant Dale's IPA,1328,0.08,85,390,American Double / Imperial IPA,16,Oskar Blues Brewery (North Carol...,Brevard,NA
 NC,G'KNIGHT,1533,0.087,85,390,American Double / Imperial IPA,12,Oskar Blues Brewery (North Carol...,Brevard,NA
 NC,Hop Drop 'N Roll IPA,1621,0.072,80,360,American IPA,16,NoDa Brewing Company,Charlotte,NA
 NC,Long Leaf,2511,0.071,75,70,American IPA,16,Appalachian Mountain Brewery,Boone,NA
 NC,Salamander Slam,2254,0.07,73,181,American IPA,16,Frog Level Brewing Company,Waynesville,NA
 NC,Shiva IPA,428,0.06,69,529,American IPA,12,Asheville Brewing Company,Asheville,NA
 NC,Dale's Pale Ale,1166,0.065,65,390,American Pale Ale (APA),19.2,Oskar Blues Brewery (North Carol...,Brevard,NA
 NC,Dale's Pale Ale,1065,0.065,65,390,American Pale Ale (APA),12,Oskar Blues Brewery (North Carol...,Brevard,NA
 NC,GreyBeard™ IPA,1760,0.069,51,325,American IPA,12,Pisgah Brewing Company,Black Mountain,NA
 NC,Peacemaker Pale Ale,2329,0.057,47,150,American Pale Ale (APA),12,Lonerider Brewing Company,Raleigh,NA
 NC,Jalapeno Pale Ale,2508,0.055,45,71,American Pale Ale (APA),16,Birdsong Brewing Company,Charlotte,NA
 NC,13 Rebels ESB,1259,0.052,42,434,Extra Special / Strong Bitter (ESB),12,French Broad Brewery,Asheville,NA
 NC,Hot Rod Red,702,0.061,41,361,American Amber / Red Ale,12,Aviator Brewing Company,Fuquay-Varina,NA
 NC,Old Chub,1175,0.08,35,390,Scottish Ale,12,Oskar Blues Brewery (North Carol...,Brevard,NA
 NC,Gateway Kolsch Style Ale,1300,0.053,32,434,Kölsch,12,French Broad Brewery,Asheville,NA
 NC,Jam Session,1622,0.051,31,360,American Pale Ale (APA),16,NoDa Brewing Company,Charlotte,NA
 NC,Pisgah Pale Ale,1759,0.057,31,325,American Pale Ale (APA),12,Pisgah Brewing Company,Black Mountain,NA
 NC,Sweet Josie,2326,0.061,30,150,American Brown Ale,12,Lonerider Brewing Company,Raleigh,NA
 NC,Rocket Girl,550,0.032,27,529,Kölsch,12,Asheville Brewing Company,Asheville,NA
 NC,Ninja Porter,429,0.053,26,529,American Porter,12,Asheville Brewing Company,Asheville,NA
 NC,Wee-Heavy-Er Scotch Ale,1260,0.07,24,434,Scotch Ale / Wee Heavy,12,French Broad Brewery,Asheville,NA
 NC,Mad Beach,1228,0.048,23,361,American Pale Wheat Ale,12,Aviator Brewing Company,Fuquay-Varina,NA
 NC,Porter (a/k/a Black Gold Porter),2509,0.06,23,70,American Porter,16,Appalachian Mountain Brewery,Boone,NA
 NC,OktoberBeast,1579,0.072,22,361,Märzen / Oktoberfest,12,Aviator Brewing Company,Fuquay-Varina,NA
 NC,Santa's Secret,2255,0.059,22,180,Winter Warmer,16,Carolina Brewery,Pittsboro,NA
 NC,Honey Badger Blonde,2510,0.047,19,70,American Blonde Ale,16,Appalachian Mountain Brewery,Boone,NA
 NC,Pumpkin Beast,1620,0.062,17,361,Pumpkin Ale,12,Aviator Brewing Company,Fuquay-Varina,NA
 NC,Shotgun Betty,2327,0.058,11,150,Hefeweizen,12,Lonerider Brewing Company,Raleigh,NA
 NC,Devils Tramping Ground Tripel,704,0.092,5,361,Tripel,12,Aviator Brewing Company,Fuquay-Varina,NA
 ND,Wood Chipper India Pale Ale,1434,0.067,70,336,American IPA,12,Fargo Brewing Company,Fargo,NA
 ND,Iron Horse Pale Ale,1722,0.05,32,336,American Pale Ale (APA),12,Fargo Brewing Company,Fargo,NA
 ND,Stone's Throw IPA,1435,0.045,19,336,Scottish Ale,12,Fargo Brewing Company,Fargo,NA
 NE,1335 Wicked Snout,942,0.064,NA,381,Saison / Farmhouse Ale,12,Blue Blood Brewing Company,Lincoln,NA
 NE,1800 Big Log Wheat (2012),1564,0.05,NA,381,American Pale Wheat Ale,12,Blue Blood Brewing Company,Lincoln,NA
 NE,467 Ethan's Stout,1012,0.05,NA,381,American Stout,12,Blue Blood Brewing Company,Lincoln,NA
 NE,543 Skull Creek Fresh Hopped Pale Ale,937,0.045,50,381,American Pale Ale (APA),12,Blue Blood Brewing Company,Lincoln,NA
 NE,6-4-3 Double Play Pilsner,1303,0.052,NA,381,German Pilsener,12,Blue Blood Brewing Company,Lincoln,NA
 NE,Brewerhood Brown Ale,1321,0.055,NA,381,American Brown Ale,12,Blue Blood Brewing Company,Lincoln,NA
 NE,Cornstalker Dark Wheat,121,NA,NA,283,American Dark Wheat Ale,12,Thunderhead Brewing Company,Kearney,NA
 NE,Cropduster Mid-American IPA,1222,0.065,NA,283,American IPA,12,Thunderhead Brewing Company,Kearney,NA
 NE,Double Play Pilsner,1541,NA,NA,381,American Pilsner,12,Blue Blood Brewing Company,Lincoln,NA
 NE,Golden Frau Honey Wheat,122,0.075,NA,283,Braggot,12,Thunderhead Brewing Company,Kearney,NA
 NE,Hopluia (2004),763,NA,NA,509,English India Pale Ale (IPA),16,Spilker Ales,Cortland,NA
 NE,Last Call Imperial Amber Ale,1320,0.08,70,381,American Amber / Red Ale,12,Blue Blood Brewing Company,Lincoln,NA
 NE,Leatherhead Red,1889,0.052,NA,283,American Amber / Red Ale,12,Thunderhead Brewing Company,Kearney,NA
 NE,Monkadelic,2236,0.042,NA,190,American Pale Ale (APA),12,Modern Monks Brewery,Lincoln,NA
 NE,N Street Drive-In 50th Anniversary IPA,1025,NA,NA,381,American Double / Imperial IPA,12,Blue Blood Brewing Company,Lincoln,NA
 NE,Pernicious Double IPA,1319,0.096,100,381,American Double / Imperial IPA,12,Blue Blood Brewing Company,Lincoln,NA
 NE,Nebraska India Pale Ale,1148,0.065,65,338,American IPA,12,Nebraska Brewing Company,Papillion,NA
 NE,1327 Pod's ESB,888,0.056,37,381,Extra Special / Strong Bitter (ESB),12,Blue Blood Brewing Company,Lincoln,NA
 NE,1327 Pod's ESB,886,0.056,37,381,Extra Special / Strong Bitter (ESB),12,Blue Blood Brewing Company,Lincoln,NA
 NE,1327 Pod's ESB,612,0.056,37,381,Extra Special / Strong Bitter (ESB),12,Blue Blood Brewing Company,Lincoln,NA
 NE,834 Happy As Ale,611,0.046,35,381,American Pale Ale (APA),12,Blue Blood Brewing Company,Lincoln,NA
 NE,Cardinal Pale Ale,1145,0.057,29,338,American Pale Ale (APA),12,Nebraska Brewing Company,Papillion,NA
 NE,Brunette Nut Brown Ale,1146,0.048,15,338,English Brown Ale,12,Nebraska Brewing Company,Papillion,NA
 NE,Wick For Brains,1705,0.061,11,338,Pumpkin Ale,12,Nebraska Brewing Company,Papillion,NA
 NE,EOS Hefeweizen,1147,0.048,10,338,Hefeweizen,12,Nebraska Brewing Company,Papillion,NA
 NH,Berliner Weisse,2570,0.055,NA,48,Berliner Weissbier,12,White Birch Brewing,Hooksett,NA
 NH,Blueberry Berliner Weisse,2571,0.055,NA,48,Berliner Weissbier,12,White Birch Brewing,Hooksett,NA
 NH,Boneshaker Brown Ale,337,0.055,30,548,English Brown Ale,24,Moat Mountain Smoke House & Brew...,North Conway,NA
 NH,Hop Session,2572,0.05,NA,48,American IPA,12,White Birch Brewing,Hooksett,NA
 NH,Iron Mike Pale Ale,336,0.056,NA,548,American Pale Ale (APA),24,Moat Mountain Smoke House & Brew...,North Conway,NA
 NH,Raspberry Berliner Weisse,2573,0.055,NA,48,Berliner Weissbier,12,White Birch Brewing,Hooksett,NA
 NH,4000 Footer IPA,2417,0.065,82,110,American IPA,12,"Woodstock Inn, Station & Brewery",North Woodstock,NA
 NH,Summer Brew,2306,0.028,15,110,American Pilsner,12,"Woodstock Inn, Station & Brewery",North Woodstock,NA
 NJ,Epitome,2094,0.099,100,223,American Black Ale,16,Carton Brewing Company,Atlantic Highlands,NA
 NJ,077XX,1940,0.078,80,223,American Double / Imperial IPA,16,Carton Brewing Company,Atlantic Highlands,NA
 NJ,1916 Shore Shiver,2110,0.069,65,218,American IPA,12,Forgotten Boardwalk,Cherry Hill,NA
 NJ,Boat Beer,1439,0.042,35,223,American IPA,12,Carton Brewing Company,Atlantic Highlands,NA
 NJ,Lucky Buck,1890,0.04,34,282,Irish Dry Stout,16,Bolero Snort Brewery,Ridgefield Park,NA
 NJ,Longhop IPA,1891,0.042,30,282,American IPA,16,Bolero Snort Brewery,Ridgefield Park,NA
 NJ,What the Butler Saw,2111,0.05,18,218,Witbier,12,Forgotten Boardwalk,Cherry Hill,NA
 NJ,Monkey Chased the Weasel,1941,0.039,9,223,Berliner Weissbier,16,Carton Brewing Company,Atlantic Highlands,NA
 NM,Freestyle Pilsner,304,0.055,55,393,German Pilsener,12,Santa Fe Brewing Company,Santa Fe,NA
 NM,Happy Camper IPA,217,0.066,NA,393,American IPA,12,Santa Fe Brewing Company,Santa Fe,NA
 NM,Imperial Java Stout,305,0.08,50,393,Russian Imperial Stout,12,Santa Fe Brewing Company,Santa Fe,NA
 NM,Marble India Pale Ale,845,0.062,95,444,American IPA,12,Marble Brewery,Albuquerque,NA
 NM,Marble Pilsner,1262,0.047,NA,444,German Pilsener,12,Marble Brewery,Albuquerque,NA
 NM,Milk Mustachio Stout,1937,0.065,26,266,Milk / Sweet Stout,12,Tractor Brewing Company,Albuquerque,NA
 NM,Santa Fe Irish Red Ale,599,0.045,NA,393,Irish Red Ale,12,Santa Fe Brewing Company,Santa Fe,NA
 NM,Santa Fe Oktoberfest,307,0.06,25,393,Märzen / Oktoberfest,12,Santa Fe Brewing Company,Santa Fe,NA
 NM,Elevated IPA,664,0.072,100,333,American IPA,16,La Cumbre Brewing Company,Albuquerque,NA
 NM,Black IPA,967,0.071,95,393,American Black Ale,12,Santa Fe Brewing Company,Santa Fe,NA
 NM,Almanac IPA,1938,0.062,72,266,American IPA,12,Tractor Brewing Company,Albuquerque,NA
 NM,Farmer's Tan Red Ale,1936,0.06,30,266,American Amber / Red Ale,12,Tractor Brewing Company,Albuquerque,NA
 NM,Saison 88,1519,0.055,30,393,Saison / Farmhouse Ale,12,Santa Fe Brewing Company,Santa Fe,NA
 NM,A Slice of Hefen,1741,0.054,15,333,Hefeweizen,16,La Cumbre Brewing Company,Albuquerque,NA
 NV,Roler Bock (Current),504,NA,NA,531,Maibock / Helles Bock,16,Buckbean Brewing Company,Reno,NA
 NV,Tour de Nez Belgian IPA (Current),538,0.08,NA,531,Belgian IPA,16,Buckbean Brewing Company,Reno,NA
 NV,Very Noddy Lager (Current),29,0.099,NA,531,Schwarzbier,16,Buckbean Brewing Company,Reno,NA
 NV,Hop Box Imperial IPA,468,0.093,90,234,American Double / Imperial IPA,12,Joseph James Brewing Company,Henderson,NA
 NV,Black Adder IBA (Current),383,0.073,85,531,American Black Ale,16,Buckbean Brewing Company,Reno,NA
 NV,Fox Tail Gluten Free Ale,469,0.05,50,234,American Pale Ale (APA),12,Joseph James Brewing Company,Henderson,NA
 NV,Tule Duck Red Ale (Current),28,0.062,42,531,American Amber / Red Ale,16,Buckbean Brewing Company,Reno,NA
 NV,Black Noddy Lager (Current),26,0.052,40,531,Schwarzbier,16,Buckbean Brewing Company,Reno,NA
 NV,Original Orange Blossom Ale (Current),27,0.058,35,531,Herbed / Spiced Beer,16,Buckbean Brewing Company,Reno,NA
 NV,Joseph James American Lager,467,0.052,15,234,American Adjunct Lager,12,Joseph James Brewing Company,Henderson,NA
 NV,Weize Guy,2060,0.05,15,234,Hefeweizen,12,Joseph James Brewing Company,Henderson,NA
 NY,Abigale,2443,0.08,NA,47,Belgian Pale Ale,12,Sixpoint Craft Ales,Brooklyn,NA
 NY,Bikini Beer,1286,0.027,NA,174,American IPA,12,Evil Twin Brewing,Brooklyn,NA
 NY,Bomb Lager (New Recipe),577,0.051,NA,526,Munich Helles Lager,12,Bomb Beer Company,New York,NA
 NY,Brooklyn Lager (12 oz.),65,0.052,NA,438,American Amber / Red Lager,12,Brooklyn Brewery,Brooklyn,NA
 NY,Brooklyn Lager (16 oz.),66,0.052,NA,438,American Amber / Red Lager,16,Brooklyn Brewery,Brooklyn,NA
 NY,Brooklyn Summer Ale,756,0.045,18,438,English Pale Mild Ale,12,Brooklyn Brewery,Brooklyn,NA
 NY,Brooklyn Summer Ale (2011),328,0.045,NA,438,English Pale Mild Ale,12,Brooklyn Brewery,Brooklyn,NA
 NY,DAX Light (1998),958,0.045,NA,300,Light Lager,12,Matt Brewing Company,Utica,NA
 NY,Heinnieweisse Weissebier,52,0.049,NA,557,Hefeweizen,12,Butternuts Beer and Ale,Garrattsville,NA
 NY,Hipster Ale (Two Roads Brewing),1287,0.055,NA,174,American Pale Ale (APA),12,Evil Twin Brewing,Brooklyn,NA
 NY,Hipster Ale (Westbrook Brewing),640,0.055,NA,174,American Pale Ale (APA),12,Evil Twin Brewing,Brooklyn,NA
 NY,Manhattan Gold Lager (1990),963,NA,NA,485,American Amber / Red Lager,12,The Manhattan Brewing Company,New York,NA
 NY,Molotov Lite,2248,0.085,NA,174,American Double / Imperial IPA,16,Evil Twin Brewing,Brooklyn,NA
 NY,Montauk Light,2024,0.035,NA,250,Light Lager,12,Southampton Publick House,Southampton,NA
 NY,Moo Thunder Stout,50,0.049,NA,557,Milk / Sweet Stout,12,Butternuts Beer and Ale,Garrattsville,NA
 NY,Nomader Weiss,2283,0.04,NA,174,Berliner Weissbier,12,Evil Twin Brewing,Brooklyn,NA
 NY,Pomegranate Wheat (2008),956,0.047,NA,300,Fruit / Vegetable Beer,12,Matt Brewing Company,Utica,NA
 NY,Porkslap Pale Ale,49,0.043,NA,557,American Pale Ale (APA),12,Butternuts Beer and Ale,Garrattsville,NA
 NY,Saranac Adirondack Light (2002),959,0.045,NA,300,Light Lager,12,Matt Brewing Company,Utica,NA
 NY,Saranac Golden Pilsener (2003),960,0.051,NA,300,German Pilsener,12,Matt Brewing Company,Utica,NA
 NY,Saranac Pale Ale (12 oz.),150,0.055,NA,300,English Pale Ale,12,Matt Brewing Company,Utica,NA
 NY,Saranac Pale Ale (16 oz.),133,0.055,NA,300,English Pale Ale,16,Matt Brewing Company,Utica,NA
 NY,Saranac Shandy,1359,0.042,NA,300,Shandy,12,Matt Brewing Company,Utica,NA
 NY,Saranac Summer Ale (2011),453,0.047,NA,300,American Pale Wheat Ale,12,Matt Brewing Company,Utica,NA
 NY,Saranac Traditional Lager (2000),957,0.048,NA,300,American Pale Lager,12,Matt Brewing Company,Utica,NA
 NY,Saranac White IPA,686,0.06,NA,300,American IPA,12,Matt Brewing Company,Utica,NA
 NY,Snapperhead IPA,51,0.068,63,557,American IPA,12,Butternuts Beer and Ale,Garrattsville,NA
 NY,Toxic Sludge,939,0.07,NA,490,American Black Ale,16,Blue Point Brewing Company,Patchogue,NA
 NY,Hi-Res,1696,0.099,111,47,American Double / Imperial IPA,12,Sixpoint Craft Ales,Brooklyn,NA
 NY,Resin,628,0.091,103,47,American Double / Imperial IPA,12,Sixpoint Craft Ales,Brooklyn,NA
 NY,3Beans,1020,0.099,85,47,Baltic Porter,12,Sixpoint Craft Ales,Brooklyn,NA
 NY,Autumnation (2013),1591,0.067,74,47,American IPA,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,Global Warmer,1608,0.07,70,47,American Strong Ale,12,Sixpoint Craft Ales,Brooklyn,NA
 NY,Upstate I.P.W.,381,0.065,70,547,American IPA,12,Upstate Brewing Company,Elmira,NA
 NY,8 Barrel,2080,0.08,69,227,American Strong Ale,16,Chatham Brewing,Chatham,NA
 NY,Diesel,525,0.063,69,47,American Stout,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,KelSo India Pale Ale,1572,0.06,64,343,American IPA,12,KelSo Beer Company,Brooklyn,NA
 NY,Bengali,2090,0.065,62,47,American IPA,24,Sixpoint Craft Ales,Brooklyn,NA
 NY,Bengali Tiger,1385,0.064,62,47,American IPA,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,Bengali Tiger (2011),422,0.064,62,47,American IPA,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,Our Legacy IPA,1831,0.065,60,300,American IPA,12,Matt Brewing Company,Utica,NA
 NY,Our Legacy IPA,1135,0.065,60,300,American IPA,16,Matt Brewing Company,Utica,NA
 NY,Righteous Ale,1386,0.063,57,47,Rye Beer,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,Righteous Ale (2011),423,0.063,57,47,Rye Beer,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,4Beans,2574,0.1,52,47,Baltic Porter,12,Sixpoint Craft Ales,Brooklyn,NA
 NY,Bronx Pale Ale,1037,0.063,50,330,American Pale Ale (APA),16,The Bronx Brewery,Bronx,NA
 NY,Sensi Harvest,1962,0.047,50,47,American Pale Ale (APA),12,Sixpoint Craft Ales,Brooklyn,NA
 NY,Driftwood Ale,1906,0.06,49,277,Extra Special / Strong Bitter (ESB),12,Montauk Brewing Company,Montauk,NA
 NY,Autumnation (2011-12) (2011),512,0.06,48,47,Pumpkin Ale,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,Brownstone,778,0.059,47,47,American Brown Ale,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,East India Pale Ale,1279,0.068,47,438,English India Pale Ale (IPA),16,Brooklyn Brewery,Brooklyn,NA
 NY,East India Pale Ale,566,0.068,47,438,English India Pale Ale (IPA),12,Brooklyn Brewery,Brooklyn,NA
 NY,Bronx Black Pale Ale,1747,0.057,46,330,American Black Ale,16,The Bronx Brewery,Bronx,NA
 NY,The Crisp,1388,0.054,42,47,German Pilsener,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,The Crisp (2011),425,0.054,42,47,German Pilsener,16,Sixpoint Craft Ales,Brooklyn,NA
 NY,Blue Point White IPA,692,0.06,40,490,American White IPA,12,Blue Point Brewing Company,Patchogue,NA
