"State","Abbr","City","Beer_Name","Beer_ID","ABV","IBU","Brewery_id","Brewery_Name","Style","Ale_Style","Ounces"
"Kansas","KS","Leavenworth","Annie's Amber Ale",96,0.055,110,501,"High Noon Saloon And Brewery","American Amber / Red Ale","Ale",12
"Kansas","KS","Manhattan","Oasis (2010)",104,0.072,93,46,"Tallgrass Brewing Company","American Double / Imperial IPA","IPA",16
"Kansas","KS","Manhattan","Tallgrass Pub Ale",1009,0.044,93,46,"Tallgrass Brewing Company","American Brown Ale","Ale",16
"Kansas","KS","Leavenworth","Tonganoxie Honey Wheat",824,0.044,60,501,"High Noon Saloon And Brewery","American Pale Wheat Ale","Ale",12
"Kansas","KS","Manhattan","Zombie Monkie",1736,0.062,44,46,"Tallgrass Brewing Company","American Porter","other beer",16
"Kansas","KS","Manhattan","Halcyon Unfiltered Wheat",676,0.05,35,46,"Tallgrass Brewing Company","American Pale Wheat Ale","Ale",16
"Kansas","KS","Manhattan","Buffalo Sweat (2010)",102,0.05,34,46,"Tallgrass Brewing Company","Milk / Sweet Stout","other beer",16
"Kansas","KS","Manhattan","8-Bit Pale Ale",595,0.052,22,46,"Tallgrass Brewing Company","American Pale Ale (APA)","Ale",16
"Kansas","KS","Manhattan","Tallgrass Ale",103,0.044,22,46,"Tallgrass Brewing Company","American Brown Ale","Ale",16
"Kansas","KS","Manhattan","Ethos IPA",1017,0.068,20,46,"Tallgrass Brewing Company","American IPA","IPA",16
"Kansas","KS","Manhattan","Velvet Rooster",537,0.085,20,46,"Tallgrass Brewing Company","Tripel","other beer",16
"Kansas","KS","Manhattan","Wild Plum Farmhouse Ale",1196,0.056,20,46,"Tallgrass Brewing Company","Saison / Farmhouse Ale","Ale",16
"Kansas","KS","Manhattan","Halcyon Unfiltered Wheat",412,0.05,20,46,"Tallgrass Brewing Company","American Pale Wheat Ale","Ale",12
"Kansas","KS","Hays","Thrasher Session India Pale Ale",1886,0.045,20,284,"Defiance Brewing Company","American IPA","IPA",12
"Kansas","KS","Hays","Gutch English Style Mild Ale",1885,0.05,20,284,"Defiance Brewing Company","English Pale Mild Ale","Ale",12
"Kansas","KS","Leavenworth","Oregon Trail Unfiltered Raspberry Wheat",616,0.045,20,501,"High Noon Saloon And Brewery","Fruit / Vegetable Beer","other beer",12
"Kansas","KS","Manhattan","Vanilla Bean Buffalo Sweat",1063,0.05,16,46,"Tallgrass Brewing Company","Oatmeal Stout","other beer",16
"Kansas","KS","Manhattan","Buffalo Sweat",765,0.05,16,46,"Tallgrass Brewing Company","Milk / Sweet Stout","other beer",16
"Kansas","KS","Manhattan","Ginger Peach Saison",2555,0.048,12,46,"Tallgrass Brewing Company","Saison / Farmhouse Ale","Ale",16
"Kentucky","KY","Louisville","London Balling",2685,0.125,45,2,"Against the Grain Brewery","English Barleywine","other beer",16
"Kentucky","KY","Louisville","Bloody Show",2679,0.055,80,2,"Against the Grain Brewery","American Pilsner","other beer",16
"Kentucky","KY","Lexington","Pay It Forward Cocoa Porter",2356,0.07,68,101,"West Sixth Brewing","American Porter","other beer",12
"Kentucky","KY","Louisville","Flesh Gourd'n",2681,0.066,68,2,"Against the Grain Brewery","Pumpkin Ale","Ale",16
"Kentucky","KY","Louisville","Kamen Knuddeln",2676,0.065,68,2,"Against the Grain Brewery","American Wild Ale","Ale",16
"Kentucky","KY","Lexington","Kentucky IPA",1149,0.065,65,389,"Alltech's Lexington Brewing Company","American IPA","IPA",16
"Kentucky","KY","Louisville","The Brown Note",2674,0.05,42,2,"Against the Grain Brewery","English Brown Ale","Ale",16
"Kentucky","KY","Louisville","Citra Ass Down",2686,0.08,38,2,"Against the Grain Brewery","American Double / Imperial IPA","IPA",16
"Kentucky","KY","Louisville","Rico Sauvin",2678,0.076,25,2,"Against the Grain Brewery","American Double / Imperial IPA","IPA",16
"Kentucky","KY","Lexington","West Sixth Amber Ale",1069,0.055,25,101,"West Sixth Brewing","American Amber / Red Ale","Ale",12
"Kentucky","KY","Louisville","The Brown Note",2539,0.05,21,63,"Against The Grain Brewery","American Brown Ale","Ale",16
"Kentucky","KY","Louisville","Citra Ass Down",2540,0.082,20,63,"Against The Grain Brewery","American IPA","IPA",16
"Kentucky","KY","Louisville","35 K",2684,0.077,20,2,"Against the Grain Brewery","Milk / Sweet Stout","other beer",16
"Kentucky","KY","Louisville","Coq de la Marche",2677,0.051,17,2,"Against the Grain Brewery","Saison / Farmhouse Ale","Ale",16
"Kentucky","KY","Louisville","A Beer",2683,0.042,13,2,"Against the Grain Brewery","American Pale Ale (APA)","Ale",16
"Louisiana","LA","New Orleans","NOLA Blonde Ale",484,0.049,48,175,"New Orleans Lager & Ale Brewing ...","American Blonde Ale","Ale",12
"Louisiana","LA","Shreveport","Commotion APA",1923,0.052,41,270,"Great Raft Brewing Company","American Pale Ale (APA)","Ale",12
"Louisiana","LA","New Orleans","Hopitoulas IPA",486,0.065,22,175,"New Orleans Lager & Ale Brewing ...","American IPA","IPA",16
"Louisiana","LA","New Orleans","NOLA Brown Ale",485,0.039,28,175,"New Orleans Lager & Ale Brewing ...","English Dark Mild Ale","Ale",12
"Louisiana","LA","Baton Rouge","Turnrow Harvest Ale",2321,0.055,60,153,"Tin Roof Brewing Company","American Blonde Ale","Ale",12
"Louisiana","LA","Baton Rouge","Juke Joint IPA",1755,0.07,52,153,"Tin Roof Brewing Company","American IPA","IPA",12
"Louisiana","LA","Shreveport","Southern Drawl Pale Lager",1922,0.052,49,270,"Great Raft Brewing Company","American Pale Lager","other beer",12
"Louisiana","LA","Baton Rouge","Tin Roof Watermelon Wheat",1428,0.05,37,153,"Tin Roof Brewing Company","Fruit / Vegetable Beer","other beer",12
"Louisiana","LA","Baton Rouge","Perfect Tin Amber",494,0.045,35,153,"Tin Roof Brewing Company","American Amber / Red Ale","Ale",12
"Louisiana","LA","Abita Springs","Abita Amber",514,0.045,28,534,"Abita Brewing Company","American Amber / Red Lager","other beer",12
"Louisiana","LA","Abita Springs","Jockamo IPA",516,0.065,21,534,"Abita Brewing Company","American IPA","IPA",12
"Louisiana","LA","Baton Rouge","Voodoo Bengal Pale Ale",495,0.055,18,153,"Tin Roof Brewing Company","American Pale Ale (APA)","Ale",12
"Louisiana","LA","Baton Rouge","Parade Ground Coffee Porter",1754,0.07,17,153,"Tin Roof Brewing Company","American Porter","other beer",12
"Louisiana","LA","Baton Rouge","Tin Roof Blonde Ale",529,0.045,13,153,"Tin Roof Brewing Company","American Blonde Ale","Ale",12
"Massachusetts","MA","Gloucester","Imperial Pumpkin Stout",2068,0.099,70,231,"Cape Ann Brewing Company","Pumpkin Ale","Ale",16
"Massachusetts","MA","Boston","Harpoon Octoberfest",1313,0.055,22,235,"Harpoon Brewery","Märzen / Oktoberfest","other beer",12
"Massachusetts","MA","Nantucket","Pumple Drumkin",1365,0.06,13,146,"Cisco Brewers","Pumpkin Ale","Ale",12
"Massachusetts","MA","Lowell","Back Bay IPA",2420,0.068,40,104,"Beer Works Brewery","American IPA","IPA",12
"Massachusetts","MA","Boston","Harpoon Summer Beer (2010)",192,0.05,130,235,"Harpoon Brewery","Kölsch","other beer",12
"Massachusetts","MA","Gloucester","Fisherman's Pils",2065,0.054,85,231,"Cape Ann Brewing Company","German Pilsener","other beer",12
"Massachusetts","MA","Ipswich","Notch Session Pils",1190,0.04,85,272,"Notch Brewing Company","Czech Pilsener","other beer",12
"Massachusetts","MA","Northamtpon","Blue Boots IPA",1854,0.069,80,294,"Northampton Brewery","American IPA","IPA",16
"Massachusetts","MA","Framingham","House Lager",2673,0.052,80,3,"Jack's Abby Craft Lagers","Keller Bier / Zwickel Bier","other beer",16
"Massachusetts","MA","Westminster","Larry Imperial IPA",1418,0.085,69,296,"Wachusett Brewing Company","American Double / Imperial IPA","IPA",12
"Massachusetts","MA","Williamsburg","Banner American Rye",1644,0.045,65,319,"Banner Beer Company","Rye Beer","other beer",12
"Massachusetts","MA","Williamsburg","Banner American Ale",1643,0.035,64,319,"Banner Beer Company","American Amber / Red Ale","Ale",12
"Massachusetts","MA","Gloucester","Dead-Eye DIPA",2067,0.09,55,231,"Cape Ann Brewing Company","American Double / Imperial IPA","IPA",16
"Massachusetts","MA","Boston","Boston Lager",1310,0.049,55,301,"Boston Beer Company","Vienna Lager","other beer",12
"Massachusetts","MA","Gloucester","Fisherman's Brew",2064,0.055,55,231,"Cape Ann Brewing Company","American Amber / Red Ale","Ale",12
"Massachusetts","MA","Sheffield","413 Farmhouse Ale",1001,0.06,50,478,"Big Elm Brewing","Saison / Farmhouse Ale","Ale",12
"Massachusetts","MA","Cambridge","Flower Child (2014)",2256,0.065,45,179,"Cambridge Brewing Company","American IPA","IPA",12
"Massachusetts","MA","Westfield","Pop's Old Fashioned Lager",1551,0.052,45,352,"Westfield River Brewing Company","American Amber / Red Lager","other beer",12
"Massachusetts","MA","Williamsburg","All Nighter Ale",1776,0.045,45,319,"Banner Beer Company","Extra Special / Strong Bitter (ESB)","other beer",12
"Massachusetts","MA","Westminster","Green Monsta IPA",1845,0.06,45,296,"Wachusett Brewing Company","American IPA","IPA",12
"Massachusetts","MA","Framingham","Excess IPL",2671,0.072,45,3,"Jack's Abby Craft Lagers","American India Pale Lager","other beer",16
"Massachusetts","MA","Boston","Harpoon Summer Beer",1380,0.05,43,235,"Harpoon Brewery","Kölsch","other beer",12
"Massachusetts","MA","Marquette","Flying Sailor",2449,0.073,42,96,"Blackrocks Brewery","Rye Beer","other beer",12
"Massachusetts","MA","Lowell","Watermelon Ale",2435,0.05,42,104,"Beer Works Brewery","Fruit / Vegetable Beer","other beer",12
"Massachusetts","MA","Newburyport","Green Head IPA",915,0.072,42,496,"Newburyport Brewing Company","American IPA","IPA",12
"Massachusetts","MA","Worcester","Be Hoppy IPA",1697,0.065,40,340,"Wormtown Brewery","American IPA","IPA",16
"Massachusetts","MA","Leominster","Cranberry Blend",1246,0.049,37,447,"Downeast Cider House","Cider","other beer",12
"Massachusetts","MA","Boston","Harpoon IPA (2010)",126,0.059,37,235,"Harpoon Brewery","American IPA","IPA",12
"Massachusetts","MA","Westminster","Green Monsta IPA",618,0.06,35,296,"Wachusett Brewing Company","American IPA","IPA",12
"Massachusetts","MA","South Deerfield","Steel Rail Extra Pale Ale",1317,0.053,35,279,"Berkshire Brewing Company","American Pale Ale (APA)","Ale",12
"Massachusetts","MA","Westfield","Charlie in the Rye",1550,0.058,30,352,"Westfield River Brewing Company","American IPA","IPA",12
"Massachusetts","MA","Westminster","Pumpkan",908,0.052,30,296,"Wachusett Brewing Company","Pumpkin Ale","Ale",12
"Massachusetts","MA","Westminster","Wachusett Light IPA (2013)",1029,0.04,30,296,"Wachusett Brewing Company","American IPA","IPA",12
"Massachusetts","MA","Boston","Rebel IPA",1629,0.065,30,301,"Boston Beer Company","American IPA","IPA",16
"Massachusetts","MA","Westminster","Wachusett Light IPA",1846,0.04,30,296,"Wachusett Brewing Company","American IPA","IPA",12
"Massachusetts","MA","Westminster","Wachusett Summer",1038,0.047,28,296,"Wachusett Brewing Company","American Pale Wheat Ale","Ale",12
"Massachusetts","MA","Nantucket","Indie Pale Ale",656,0.065,28,146,"Cisco Brewers","American IPA","IPA",12
"Massachusetts","MA","Boston","Samuel Adams Winter Lager",1427,0.056,28,301,"Boston Beer Company","Bock","other beer",12
"Massachusetts","MA","Cambridge","Remain in Light",2257,0.05,22,179,"Cambridge Brewing Company","American Pilsner","other beer",12
"Massachusetts","MA","Boston","Harpoon IPA",1379,0.059,20,235,"Harpoon Brewery","American IPA","IPA",12
"Massachusetts","MA","Newburyport","Newburyport Pale Ale",913,0.055,20,496,"Newburyport Brewing Company","American Pale Ale (APA)","Ale",12
"Massachusetts","MA","Westminster","Strawberry White",1843,0.047,20,296,"Wachusett Brewing Company","Witbier","other beer",12
"Massachusetts","MA","Westminster","Wachusett IPA",1844,0.056,20,296,"Wachusett Brewing Company","American IPA","IPA",12
"Massachusetts","MA","Ipswich","Summer Ale",2376,0.049,18,124,"Ipswich Ale Brewery","American Blonde Ale","Ale",12
"Massachusetts","MA","Sheffield","Big Elm IPA",1003,0.07,17,478,"Big Elm Brewing","American IPA","IPA",12
"Massachusetts","MA","Everett","Marblehead",1811,0.055,16,306,"Night Shift Brewing","American Amber / Red Ale","Ale",16
"Massachusetts","MA","Boston","Boston Lager",1349,0.049,15,301,"Boston Beer Company","Vienna Lager","other beer",16
"Massachusetts","MA","Hyannis","Beach Blonde",1927,0.049,15,268,"Cape Cod Beer","American Blonde Ale","Ale",16
"Massachusetts","MA","Westfield","Westfield Octoberfest",1645,0.057,15,352,"Westfield River Brewing Company","Märzen / Oktoberfest","other beer",12
"Massachusetts","MA","Westminster","Wachusett Blueberry Ale",619,0.045,10,296,"Wachusett Brewing Company","Fruit / Vegetable Beer","other beer",12
"Massachusetts","MA","Nantucket","Grey Lady",1094,0.045,10,146,"Cisco Brewers","Witbier","other beer",12
"Massachusetts","MA","Newburyport","Plum Island Belgian White",914,0.054,10,496,"Newburyport Brewing Company","Witbier","other beer",12
"Massachusetts","MA","Canton","Quarter Mile Double IPA",1812,0.08,10,305,"Blue Hills Brewery","American Double / Imperial IPA","IPA",12
"Massachusetts","MA","Boston","Honey Cider",1558,0.048,8,235,"Harpoon Brewery","Cider","other beer",12
"Massachusetts","MA","Marlborough","Archer's Ale (2004)",738,0.05,7,512,"Sherwood Forest Brewers","English Pale Ale","Ale",12
"Maryland","MD","Halethorpe","Davy Jones Lager",988,0.06,55,480,"Heavy Seas Beer","Cream Ale","Ale",12
"Maryland","MD","Baltimore","Brontide",1983,0.05,18,256,"Stillwater Artisanal Ales","American Black Ale","Ale",12
"Maryland","MD","Mt. Airy","Vanilla Porter",2513,0.047,90,69,"Red Shedman Farm Brewery and Hop...","American Porter","other beer",16
"Maryland","MD","Mt. Airy","Honey Rye",2512,0.058,60,69,"Red Shedman Farm Brewery and Hop...","Rye Beer","other beer",16
"Maryland","MD","Mt. Airy","Pump House IPA",2515,0.055,45,69,"Red Shedman Farm Brewery and Hop...","American IPA","IPA",16
"Maryland","MD","Baltimore","Duckpin Pale Ale",829,0.055,45,72,"Union Craft Brewing","American Pale Ale (APA)","Ale",12
"Maryland","MD","Baltimore","Old Pro",2506,0.042,30,72,"Union Craft Brewing","Gose","other beer",12
"Maryland","MD","Baltimore","Birdhouse Pale Ale",1945,0.05,28,263,"The Brewer's Art","Belgian Pale Ale","Ale",12
"Maryland","MD","Halethorpe","Loose Cannon",990,0.072,25,480,"Heavy Seas Beer","American IPA","IPA",12
"Maryland","MD","Baltimore","Classique",1344,0.045,18,256,"Stillwater Artisanal Ales","Saison / Farmhouse Ale","Ale",12
"Maryland","MD","Frederick","Underdog Atlantic Lager",607,0.047,17,522,"Flying Dog Brewery","American Pale Lager","other beer",12
"Maryland","MD","Mt. Airy","Farmer's Daughter Blonde",2516,0.051,10,69,"Red Shedman Farm Brewery and Hop...","American Blonde Ale","Ale",16
"Maine","ME","Portland","Shipyard Summer Ale",975,0.051,35,386,"Shipyard Brewing Company","American Pale Wheat Ale","Ale",12
"Maine","ME","Lewiston","Summer Swelter",1209,0.047,8,293,"Baxter Brewing Company","American Pale Wheat Ale","Ale",12
"Maine","ME","Lewiston","Pamola Xtra Pale Ale",183,0.049,108,293,"Baxter Brewing Company","American Pale Ale (APA)","Ale",12
"Maine","ME","Portland","Sunsplash Golden Ale (2004)",922,0.045,70,493,"Stone Coast Brewing Company","American Blonde Ale","Ale",12
"Maine","ME","Portland","Summer Session Ale",1930,0.05,69,267,"Peak Organic Brewing Company","American Pale Wheat Ale","Ale",12
"Maine","ME","Lewiston","Amber Road",533,0.055,65,293,"Baxter Brewing Company","American Amber / Red Ale","Ale",12
"Maine","ME","Portland","Geary's Pale Ale",1763,0.045,61,324,"D.L. Geary Brewing Company","English Pale Ale","Ale",12
"Maine","ME","Belfast","Cant Dog Imperial Pale Ale",725,0.097,42,318,"Marshall Wharf Brewing Company","American Double / Imperial IPA","IPA",16
"Maine","ME","Belfast","Tug Pale Ale",1717,0.05,35,318,"Marshall Wharf Brewing Company","American Pale Ale (APA)","Ale",16
"Maine","ME","Portland","Geary's Summer Ale",1311,0.06,28,324,"D.L. Geary Brewing Company","Kölsch","other beer",12
"Michigan","MI","Petoskey","North 45 Amber Ale",1404,0.059,18,12,"Petoskey Brewing","American Amber / Red Ale","Ale",16
"Michigan","MI","Hudsonville","Super G IPA",1498,0.06,15,397,"White Flame Brewing Company","American IPA","IPA",16
"Michigan","MI","Grand Rapids","Undertaker",1977,0.067,15,11,"Brewery Vivant","Belgian Dark Ale","Ale",16
"Michigan","MI","Grand Rapids","Undertaker (2014)",1976,0.067,20,11,"Brewery Vivant","Belgian Dark Ale","Ale",16
"Michigan","MI","Rochester","Pine Knob Pilsner",2074,0.053,20,230,"Rochester Mills Brewing Company","Czech Pilsener","other beer",16
"Michigan","MI","Grand Rapids","Vivant Tripel",1178,0.082,12,11,"Brewery Vivant","Tripel","other beer",16
"Michigan","MI","Birmingham","El Rojo",2140,0.065,5,125,"Griffin Claw Brewing Company","American Amber / Red Ale","Ale",16
"Michigan","MI","Grand Rapids","Verdun",2542,0.077,23,11,"Brewery Vivant","Bière de Garde","other beer",16
"Michigan","MI","South Lyon","Train Hopper",2627,0.058,21,15,"Witch's Hat Brewing Company","American IPA","IPA",12
"Michigan","MI","Grand Rapids","Dirty Bastard",2625,0.085,32,16,"Founders Brewing Company","Scotch Ale / Wee Heavy","Ale",12
"Michigan","MI","Grand Rapids","Smoky Wheat",2101,0.051,65,11,"Brewery Vivant","Rauchbier","other beer",16
"Michigan","MI","Kalamazoo","Winter White",2022,0.05,12,77,"Bell's Brewery","Witbier","other beer",16
"Michigan","MI","Comstock Park","98 Problems (Cuz A Hop Ain't One)",2630,0.065,77,14,"Perrin Brewing Company","American IPA","IPA",12
"Michigan","MI","Grand Rapids","Black Rabbit",1267,0.05,40,11,"Brewery Vivant","American Black Ale","Ale",16
"Michigan","MI","South Lyon","Edward’s Portly Brown",2626,0.045,30,15,"Witch's Hat Brewing Company","American Brown Ale","Ale",12
"Michigan","MI","Traverse City","Northern Hawk Owl Amber",1278,0.058,115,439,"The Right Brain Brewery","American Amber / Red Ale","Ale",12
"Michigan","MI","Grand Rapids","Escoffier Bretta Ale",909,0.092,74,11,"Brewery Vivant","American Wild Ale","Ale",16
"Michigan","MI","Traverse City","CEO Stout",1277,0.059,72,439,"The Right Brain Brewery","American Stout","other beer",16
"Michigan","MI","Ann Arbor","Wolverine Premium Lager",1468,0.047,69,403,"Wolverine State Brewing Company","American Pale Lager","other beer",12
"Michigan","MI","Grand Rapids","Trebuchet Double IPA",1443,0.093,65,11,"Brewery Vivant","American Double / Imperial IPA","IPA",16
"Michigan","MI","Grand Rapids","Ski Patrol",2290,0.061,65,11,"Brewery Vivant","Witbier","other beer",16
"Michigan","MI","Grand Rapids","Agent a Deux",1959,0.065,62,11,"Brewery Vivant","Belgian Dark Ale","Ale",16
"Michigan","MI","Kalamazoo","Oberon",1989,0.058,58,77,"Bell's Brewery","American Pale Wheat Ale","Ale",16
"Michigan","MI","Comstock Park","Black",2631,0.058,55,14,"Perrin Brewing Company","American Black Ale","Ale",12
"Michigan","MI","Grand Rapids","Moe Lasses'",2006,0.064,55,11,"Brewery Vivant","American Stout","other beer",16
